"2017-11-16 13:51:03+2:00",0,"AIN1|Analog Input 1|mA|0.000000|1.000000|mA","AIN2|Analog Input 2|V|0.000000|1.000000|V","AIN3|Analog Input 3|V|0.000000|1.000000|V","AIN4|Analog Input 4|mA|0.000000|1.000000|mA","AIN5|Analog Input 5|mA|0.000000|1.000000|mA","AIN6|Analog Input 6|V|0.000000|1.000000|V","AIN7|Analog Input 7|V|0.000000|1.000000|V","AIN8|Analog Input 8|mA|0.000000|1.000000|mA","AO1|Analog Output 1|mA|0.000000|1.000000|v","AO2|Analog Output 2|mA|0.000000|1.000000|v","DIN1|Digital Input 1","DIN2|Digital Input 2","DIN3|Digital Input 3","DIN4|Digital Input 4","DIN5|Digital Input 5","DIN6|Digital Input 6","DIN7|Digital Input 7","DIN8|Digital Input 8","DO1|Digital Output 1","DO2|Digital Output 2","DO3|Digital Output 3","DO4|Digital Output 4","DO5|Digital Output 5","DO6|Digital Output 6","DO7|Digital Output 7","DO8|Digital Output 8","RTD1|RTD - 1|2wire|pt100","RTD2|RTD - 2|2wire|pt100",RLY1|RELAY-1,RLY2|RELAY-2,RLY3|RELAY-3,RLY4|RELAY-4
"2017-11-27 18:53:22+2:00",1,OutOfRange-0.000000,0.047325,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 18:54:22+2:00",1,OutOfRange-0.000000,0.047249,0.052582,OutOfRange-0.000000,OutOfRange-4.000000,0.047249,0.047597,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 18:55:22+2:00",1,OutOfRange-0.000000,0.047188,0.052188,OutOfRange-0.000000,OutOfRange-4.000000,0.047188,0.047521,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 18:56:22+2:00",1,OutOfRange-0.000000,0.047188,0.052536,OutOfRange-0.000000,OutOfRange-4.000000,0.047188,0.047521,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 18:57:22+2:00",1,OutOfRange-0.000000,0.047173,0.052506,OutOfRange-0.000000,OutOfRange-4.000000,0.047506,0.047506,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 18:58:23+2:00",1,OutOfRange-0.000000,0.047127,0.052476,OutOfRange-0.000000,OutOfRange-4.000000,0.047476,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 18:59:23+2:00",1,OutOfRange-0.000000,0.047491,0.052824,OutOfRange-0.000000,OutOfRange-4.000000,0.047491,0.047491,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,0,0,0,0,0
"2017-11-27 19:00:23+2:00",1,OutOfRange-0.000000,0.047491,0.052491,OutOfRange-0.000000,OutOfRange-4.000000,0.047157,0.047491,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:01:23+2:00",1,OutOfRange-0.000000,0.047218,0.05287,OutOfRange-0.000000,OutOfRange-4.000000,0.047203,0.047536,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:02:23+2:00",1,OutOfRange-0.000000,0.047188,0.052521,OutOfRange-0.000000,OutOfRange-4.000000,0.047188,0.047536,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:03:23+2:00",1,OutOfRange-0.000000,0.047536,0.052536,OutOfRange-0.000000,OutOfRange-4.000000,0.047203,0.047536,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:04:23+2:00",1,OutOfRange-0.000000,0.047203,0.05287,OutOfRange-0.000000,OutOfRange-4.000000,0.047203,0.047536,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:05:23+2:00",1,OutOfRange-0.000000,0.047218,0.052552,OutOfRange-0.000000,OutOfRange-4.000000,0.047552,0.047552,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:06:23+2:00",1,OutOfRange-0.000000,0.047203,0.052521,OutOfRange-0.000000,OutOfRange-4.000000,0.047203,0.047536,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:07:23+2:00",1,OutOfRange-0.000000,0.047218,0.052552,OutOfRange-0.000000,OutOfRange-4.000000,0.047218,0.047567,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:08:23+2:00",1,OutOfRange-0.000000,0.047233,0.052567,OutOfRange-0.000000,OutOfRange-4.000000,0.047233,0.047567,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:09:23+2:00",1,OutOfRange-0.000000,0.047249,0.052582,OutOfRange-0.000000,OutOfRange-4.000000,0.047249,0.047597,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:10:23+2:00",1,OutOfRange-0.000000,0.047294,0.052612,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:11:23+2:00",1,OutOfRange-0.000000,0.047309,0.052627,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047643,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:12:24+2:00",1,OutOfRange-0.000000,0.047294,0.052627,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:13:23+2:00",1,OutOfRange-0.000000,0.047279,0.051946,OutOfRange-0.000000,OutOfRange-4.000000,0.047279,0.047597,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:14:24+2:00",1,OutOfRange-0.000000,0.047279,0.052627,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:15:24+2:00",1,OutOfRange-0.000000,0.047279,0.052612,OutOfRange-0.000000,OutOfRange-4.000000,0.047279,0.047612,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:16:24+2:00",1,OutOfRange-0.000000,0.047294,0.052294,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:17:24+2:00",1,OutOfRange-0.000000,0.047294,0.052294,OutOfRange-0.000000,OutOfRange-4.000000,0.047294,0.047627,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:18:24+2:00",1,OutOfRange-0.000000,0.047325,0.052325,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:19:24+2:00",1,OutOfRange-0.000000,0.04734,0.05234,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,0,0,0,0,0
"2017-11-27 19:20:24+2:00",1,OutOfRange-0.000000,0.04734,0.052325,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:21:24+2:00",1,OutOfRange-0.000000,0.047309,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:22:24+2:00",1,OutOfRange-0.000000,0.047325,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:23:24+2:00",1,OutOfRange-0.000000,0.047309,0.052643,OutOfRange-0.000000,OutOfRange-4.000000,0.047325,0.047658,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:24:24+2:00",1,OutOfRange-0.000000,0.04734,0.051991,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047673,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:25:24+2:00",1,OutOfRange-0.000000,0.04734,0.05234,OutOfRange-0.000000,OutOfRange-4.000000,0.04734,0.047673,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:26:24+2:00",1,OutOfRange-0.000000,0.04737,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:27:25+2:00",1,OutOfRange-0.000000,0.047385,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047385,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:28:24+2:00",1,OutOfRange-0.000000,0.04737,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:29:25+2:00",1,OutOfRange-0.000000,0.04737,0.052052,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047719,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:30:25+2:00",1,OutOfRange-0.000000,0.04737,0.05237,OutOfRange-0.000000,OutOfRange-4.000000,0.04737,0.047703,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:31:25+2:00",1,OutOfRange-0.000000,0.047385,0.052385,OutOfRange-0.000000,OutOfRange-4.000000,0.047385,0.047734,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:32:25+2:00",1,OutOfRange-0.000000,0.047416,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:33:25+2:00",1,OutOfRange-0.000000,0.047431,0.052431,OutOfRange-0.000000,OutOfRange-4.000000,0.047431,0.047431,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:34:25+2:00",1,OutOfRange-0.000000,0.0474,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.0474,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:35:25+2:00",1,OutOfRange-0.000000,0.047416,0.052098,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047416,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:36:25+2:00",1,OutOfRange-0.000000,0.047446,0.052446,OutOfRange-0.000000,OutOfRange-4.000000,0.047446,0.047446,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:37:25+2:00",1,OutOfRange-0.000000,0.047431,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.047431,0.047431,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:38:25+2:00",1,OutOfRange-0.000000,0.047416,0.052416,OutOfRange-0.000000,OutOfRange-4.000000,0.047416,0.047749,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:39:25+2:00",1,OutOfRange-0.000000,0.047446,0.052446,OutOfRange-0.000000,OutOfRange-4.000000,0.047446,0.047779,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:40:25+2:00",1,OutOfRange-0.000000,0.047128,0.052461,OutOfRange-0.000000,OutOfRange-4.000000,0.047128,0.047461,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:41:25+2:00",1,OutOfRange-0.000000,0.047431,0.052431,OutOfRange-0.000000,OutOfRange-4.000000,0.047431,0.047764,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:42:25+2:00",1,OutOfRange-0.000000,0.047446,0.052446,OutOfRange-0.000000,OutOfRange-4.000000,0.047461,0.047446,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:43:25+2:00",1,OutOfRange-0.000000,0.047143,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047143,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:44:26+2:00",1,OutOfRange-0.000000,0.047158,0.052158,OutOfRange-0.000000,OutOfRange-4.000000,0.047476,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:45:26+2:00",1,OutOfRange-0.000000,0.047143,0.052143,OutOfRange-0.000000,OutOfRange-4.000000,0.047143,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:46:26+2:00",1,OutOfRange-0.000000,0.047431,0.052098,OutOfRange-0.000000,OutOfRange-4.000000,0.047431,0.047431,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:47:26+2:00",1,OutOfRange-0.000000,0.047128,0.052128,OutOfRange-0.000000,OutOfRange-4.000000,0.047461,0.047461,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:48:26+2:00",1,OutOfRange-0.000000,0.047158,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047173,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:49:26+2:00",1,OutOfRange-0.000000,0.047189,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047189,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:50:26+2:00",1,OutOfRange-0.000000,0.047173,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,0,0,0,0,0
"2017-11-27 19:51:26+2:00",1,OutOfRange-0.000000,0.047158,0.052158,OutOfRange-0.000000,OutOfRange-4.000000,0.047158,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:52:26+2:00",1,OutOfRange-0.000000,0.047173,0.052158,OutOfRange-0.000000,OutOfRange-4.000000,0.047158,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:53:26+2:00",1,OutOfRange-0.000000,0.047173,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047189,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:54:26+2:00",1,OutOfRange-0.000000,0.047189,0.052173,OutOfRange-0.000000,OutOfRange-4.000000,0.047173,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:55:27+2:00",1,OutOfRange-0.000000,0.047492,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047158,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:56:27+2:00",1,OutOfRange-0.000000,0.047461,0.052446,OutOfRange-0.000000,OutOfRange-4.000000,0.047461,0.047461,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:57:27+2:00",1,OutOfRange-0.000000,0.047476,0.052476,OutOfRange-0.000000,OutOfRange-4.000000,0.047476,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:58:27+2:00",1,OutOfRange-0.000000,0.047492,0.052158,OutOfRange-0.000000,OutOfRange-4.000000,0.047158,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 19:59:27+2:00",1,OutOfRange-0.000000,0.047492,0.052476,OutOfRange-0.000000,OutOfRange-4.000000,0.047143,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,0,0,0,0,0
"2017-11-27 20:00:27+2:00",1,OutOfRange-0.000000,0.047158,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047173,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:01:27+2:00",1,OutOfRange-0.000000,0.047189,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:02:27+2:00",1,OutOfRange-0.000000,0.047492,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047158,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:03:27+2:00",1,OutOfRange-0.000000,0.047158,0.052492,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:04:27+2:00",1,OutOfRange-0.000000,0.047128,0.052128,OutOfRange-0.000000,OutOfRange-4.000000,0.047128,0.047461,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:05:27+2:00",1,OutOfRange-0.000000,0.047446,0.052461,OutOfRange-0.000000,OutOfRange-4.000000,0.047128,0.047461,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:06:27+2:00",1,OutOfRange-0.000000,0.047476,0.052476,OutOfRange-0.000000,OutOfRange-4.000000,0.047476,0.047476,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:07:27+2:00",1,OutOfRange-0.000000,0.047158,0.052173,OutOfRange-0.000000,OutOfRange-4.000000,0.047173,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:08:27+2:00",1,OutOfRange-0.000000,0.047189,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047204,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:09:27+2:00",1,OutOfRange-0.000000,0.047189,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047189,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:10:27+2:00",1,OutOfRange-0.000000,0.047522,0.052537,OutOfRange-0.000000,OutOfRange-4.000000,0.047189,0.047537,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:11:28+2:00",1,OutOfRange-0.000000,0.047522,0.052204,OutOfRange-0.000000,OutOfRange-4.000000,0.047204,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:12:28+2:00",1,OutOfRange-0.000000,0.047173,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:13:28+2:00",1,OutOfRange-0.000000,0.047204,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047189,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:14:28+2:00",1,OutOfRange-0.000000,0.047189,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047189,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:15:28+2:00",1,OutOfRange-0.000000,0.047173,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047173,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:16:28+2:00",1,OutOfRange-0.000000,0.047189,0.052189,OutOfRange-0.000000,OutOfRange-4.000000,0.047189,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:17:28+2:00",1,OutOfRange-0.000000,0.047204,0.052204,OutOfRange-0.000000,OutOfRange-4.000000,0.047204,0.047537,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:18:28+2:00",1,OutOfRange-0.000000,0.047173,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047507,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:19:28+2:00",1,OutOfRange-0.000000,0.047204,0.052204,OutOfRange-0.000000,OutOfRange-4.000000,0.047219,0.047552,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:20:28+2:00",1,OutOfRange-0.000000,0.047234,0.052234,OutOfRange-0.000000,OutOfRange-4.000000,0.047234,0.047568,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:21:28+2:00",1,OutOfRange-0.000000,0.047204,0.052204,OutOfRange-0.000000,OutOfRange-4.000000,0.047204,0.047537,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:22:28+2:00",1,OutOfRange-0.000000,0.047204,0.052522,OutOfRange-0.000000,OutOfRange-4.000000,0.047522,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:23:28+2:00",1,OutOfRange-0.000000,0.047158,0.052507,OutOfRange-0.000000,OutOfRange-4.000000,0.047492,0.047507,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:24:29+2:00",1,OutOfRange-0.000000,0.047158,0.052158,OutOfRange-0.000000,OutOfRange-4.000000,0.047158,0.047492,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
"2017-11-27 20:25:29+2:00",1,OutOfRange-0.000000,0.047189,0.052204,OutOfRange-0.000000,OutOfRange-4.000000,0.047204,0.047522,OutOfRange-4.000000,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.476562,1411.476562,0,0,0,0
